GeneSymbol,ChemicalName,Organism,Interaction,InteractionActions,PubMedIDs,ChemicalID,SMILES
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [2-tert-butylhydroquinone results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,24830941,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [3,3'-diindolylmethane results in decreased phosphorylation of MAPK1 protein]",decreases^phosphorylation|decreases^reaction,22290291,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [4-(3,5-dimethoxystyryl)phenyl acetate results in increased phosphorylation of MAPK1 protein]",decreases^reaction|increases^phosphorylation,26138072,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetaldehyde results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,17030193,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetaldehyde results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,11343241,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [acetochlor results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,25291404,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetylcysteine results in increased activity of and results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,21055460,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetylcysteine results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,21135414,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acrolein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,15531749,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acrylonitrile results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,17080406,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Aflatoxin B1 results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,34396909,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [AGT protein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,20523338,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [anandamide results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,19477951,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Anisomycin results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,12660819,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [[Arsenic Trioxide co-treated with Tetradecanoylphorbol Acetate] results in increased phosphorylation of and results in increased activity of MAPK1 protein],affects^cotreatment|decreases^reaction|increases^activity|increases^phosphorylation,14610070,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Arsenic Trioxide results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,20615082,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Arsenic Trioxide results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,16283431|16328441,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [arsenite results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,16008523,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Asbestos, Crocidolite results in increased phosphorylation of MAPK1 protein]",decreases^reaction|increases^phosphorylation,16908449|16966607|22573546,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Atrazine results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,25616260,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Azathioprine promotes the reaction [MAPK1 protein binds to TSC2 protein]],affects^binding|decreases^reaction|increases^reaction,23958494,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Azathioprine results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,23958494,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [BDNF protein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,21040763,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Benzo(a)pyrene results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,26359795,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [bicalutamide results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,15466214,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [bisphenol A results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,18544561|20875696|22552965,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [C5 protein results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,19346296,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [C5 protein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,16116186,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [[Cadmium Chloride results in increased abundance of Cadmium] which results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^abundance|increases^phosphorylation,33818655,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Cadmium Chloride results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,27071941,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Cadmium Chloride results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,21697648|25744307|30682495,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Capsaicin results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,19059400|21474332,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Cholesterol, HDL results in increased phosphorylation of and results in increased activity of MAPK1 protein]",decreases^reaction|increases^activity|increases^phosphorylation,12821261,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Cisplatin results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,12663670,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Cisplatin results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,15843040,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [[Clioquinol co-treated with Copper] results in increased phosphorylation of MAPK1 protein],affects^cotreatment|decreases^reaction|increases^phosphorylation,16648635,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Copper results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,15880691,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Copper Sulfate results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,10564177,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [cotylenin A promotes the reaction [lithocholic acid acetate results in increased phosphorylation of and results in increased activity of MAPK1 protein]],decreases^reaction|increases^activity|increases^phosphorylation|increases^reaction,18242698,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [CXCL2 protein results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,15608143,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [[CXCL8 protein co-treated with CCL5 protein] results in increased phosphorylation of MAPK1 protein],affects^cotreatment|decreases^reaction|increases^phosphorylation,21297082,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [CXCL8 results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,21742513,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [cyanoginosin LR results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,21983652,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Dasatinib results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,23825585,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [DDT results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,31724279,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [diepoxybutane results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,29405768,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Dihydrotestosterone results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,15466214,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Doxorubicin results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,17526808,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [dracorhodin analog results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,16864444,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Dronabinol results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,29285308,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [EDN2 protein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,12207323,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [EGF protein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,10564177|15466214|15531749|22766066,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Emodin results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,26972667,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Endosulfan results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,32044604,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Estradiol results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,17689939|27071941,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Estradiol results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,15930183|18544561|20875696|23523586|25616260,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Estrone results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,21767602,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Ethanol results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,18295389,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Fenretinide results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,16407847,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [FGF2 protein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,15631803,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Formaldehyde results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,22138297,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [FSL-1 lipoprotein, synthetic results in increased phosphorylation of MAPK1 protein]",decreases^reaction|increases^phosphorylation,25200491,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Genistein results in increased phosphorylation of MAPK1 protein],decreases^reaction|increases^phosphorylation,19038232,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
MAPK1,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,Homo sapiens,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Gentamicins results in increased phosphorylation of and results in increased activity of MAPK1 protein],decreases^reaction|increases^activity|increases^phosphorylation,17537980,C093973,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
